"Status","URL","Redirected to","Link Text","Appears on","Time stamp"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-brokerage.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-brokerage.html","11.09.2017, 12:13:58"
"200 no error","https://www.union-investment.de/startseite/impressum-UIP","","Impressum Union Investment Privatfonds GmbH","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-sparplan-uniprofirente-4p/uniprofirente-4p-rechner.html","11.09.2017, 12:13:58"
"200 no error","https://www.union-investment.de/startseite/impressum-UIP","","Impressum Union Investment Privatfonds GmbH","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-sparplan-uniprofirente-select/uniprofirente-select-rechner.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-brille-ruv/zusatzversicherung-antrag.html","","canonical","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-brille-ruv/zusatzversicherung-antrag.landingpage.html?WT.mc_id=30-4300-200-81069052","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-brille-ruv/zusatzversicherung-antrag.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-brille-ruv/zusatzversicherung-antrag.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zahnzusatzversicherung-ruv/zahnzusatz-antrag.html","","canonical","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zahnzusatzversicherung-ruv/zahnzusatz-antrag.landingpage.html?WT.mc_id=30-4400-200-81069052","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zahnzusatzversicherung-ruv/zahnzusatz-antrag.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zahnzusatzversicherung-ruv/zahnzusatz-antrag.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/mastercard-securecode/mastercard-securecode-registrierung-aktivierung.html","","canonical","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/mastercard-securecode/mastercard-securecode-registrierung-aktivierung.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/mastercard-securecode/mastercard-securecode-registrierung-aktivierung.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/mastercard-securecode/mastercard-securecode-registrierung-aktivierung.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-zahlungssysteme.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-zahlungssysteme.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-zahlungssysteme.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-zahlungssysteme.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-sachwert-versicherung.html","","canonical","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-sachwert-versicherung.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-sachwert-versicherung.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-sachwert-versicherung.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-geldanlage.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-geldanlage.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-geldanlage.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-geldanlage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-online-banking-fk.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-online-banking-fk.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-online-banking-fk.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-online-banking-fk.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-profi-cash.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-profi-cash.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-profi-cash.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-profi-cash.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-vrnw-software.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-vrnw-software.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-vrnw-software.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-vrnw-software.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-geno-cash.landingpage.html","","[alt]: GENO cash","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/banking/geno-cash.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-geno-cash.landingpage.html","","Jetzt beraten lassen","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/banking/geno-cash.html","11.09.2017, 12:13:58"
"200 no error","https://www.dzbank.de/content/dam/dzbank_de/de/home/produkte_services/Firmenkunden/dateien/downloads/DZ/GENO cash 4.0_60-Tage-Testversion.zip","","Banking-Software GENO cash","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/banking/geno-cash.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-versicherungen.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-versicherungen.landingpage.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-versicherungen.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-versicherungen.html","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1188941426&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1045319381&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1188941426&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1188941426&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:58"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-basiccard.html","","canonical","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-basiccard.landingpage.html","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-basiccard.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-basiccard.html","11.09.2017, 12:13:59"
"404 not found","https://www.volksbank-boerde-bernburg.de/privatkunden/girokonto-kreditkarten/kreditkarten/kreditkarten-motive-basiccard.html","","Motivübersicht","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-basiccard.landingpage.html","11.09.2017, 12:13:59"
"404 not found","https://www.volksbank-boerde-bernburg.de/privatkunden/girokonto-kreditkarten/kreditkarten/kreditkarten-motive-basiccard.html","","Motivübersicht","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-basiccard.html","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1064603722&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1439535373&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1064603722&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1064603722&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1513424967&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=47664485&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1513424967&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1513424967&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1106411398&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1500155469&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1106411398&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1106411398&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1260212884&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1814116951&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1260212884&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1260212884&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1908345624&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1727094142&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1908345624&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1908345624&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1200056488&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=765715470&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1200056488&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1200056488&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=549293431&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=425248478&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=549293431&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=549293431&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=183762342&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=745208954&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=183762342&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=183762342&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=130591346&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1965335868&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=130591346&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=130591346&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:13:59"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-geno-cash.html","","canonical","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-geno-cash.landingpage.html","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-geno-cash.html","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/firmenkunden/formularcenter-firmenkunden/formular-lizenz-geno-cash.html","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=732865416&applId=ptlact&frame=content&action=home","","Homepage aufrufen","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1188941426&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=732865416&applId=ptlact&frame=content&action=home","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=732865416&applId=ptlact&frame=content&action=home","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=732865416&applId=ptlact&frame=content&action=login2bof","","Zum Login","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1188941426&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=732865416&applId=ptlact&frame=content&action=login2bof","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=732865416&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=189100230&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Details zum Zertifikat.","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=2106999422&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=189100230&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=189100230&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:00"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=456388081&applId=ptlact&frame=content&action=home","","Homepage aufrufen","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1064603722&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=456388081&applId=ptlact&frame=content&action=home","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=456388081&applId=ptlact&frame=content&action=home","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=456388081&applId=ptlact&frame=content&action=login2bof","","Zum Login","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1064603722&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=456388081&applId=ptlact&frame=content&action=login2bof","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=456388081&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=885064978&applId=ptlact&frame=content&action=home","","Homepage aufrufen","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1260212884&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=885064978&applId=ptlact&frame=content&action=home","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=885064978&applId=ptlact&frame=content&action=home","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=885064978&applId=ptlact&frame=content&action=login2bof","","Zum Login","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1260212884&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=885064978&applId=ptlact&frame=content&action=login2bof","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=885064978&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1006237117&applId=ptlact&frame=content&action=home","","Homepage aufrufen","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1106411398&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1006237117&applId=ptlact&frame=content&action=home","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1006237117&applId=ptlact&frame=content&action=home","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1006237117&applId=ptlact&frame=content&action=login2bof","","Zum Login","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1106411398&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1006237117&applId=ptlact&frame=content&action=login2bof","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1006237117&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=106064047&applId=ptlact&frame=content&action=home","","Homepage aufrufen","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1513424967&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=106064047&applId=ptlact&frame=content&action=home","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=106064047&applId=ptlact&frame=content&action=home","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=106064047&applId=ptlact&frame=content&action=login2bof","","Zum Login","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1513424967&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=106064047&applId=ptlact&frame=content&action=login2bof","","Seitenanfang","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=106064047&applId=ptlact&frame=content&action=login2bof","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=932533558&applId=ptlact&frame=content&action=home","","Homepage aufrufen","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=1908345624&frame=contentFaq&ptlhlp=allgemeines/hlp_oba_anzeigen_sicherheitsinformation","11.09.2017, 12:14:01"
"200 no error","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=932533558&applId=ptlact&frame=content&action=home","","Zur Navigation springen (Enter Drücken)","https://www.volksbank-boerde-bernburg.de/ptlweb/WebPortal?timeout=2624&wp_token_webweb=932533558&applId=ptlact&frame=content&action=home","11.09.2017, 12:14:01"
